Latitude,Longitude
43.69904000,-79.27827000
43.66941000,-79.38249000
43.63747000,-79.40522000
43.66966000,-79.37579000
43.80316000,-79.20314000
43.63718000,-79.43604000
43.80558000,-79.22092000
43.78928000,-79.19436000
43.63921000,-79.58437000
43.64441000,-79.52454000
43.77798000,-79.31121000
43.64838000,-79.52509000
43.64206000,-79.38111000
43.68079000,-79.31075000
43.68653000,-79.31315000
43.70164000,-79.33715000
43.64148000,-79.55770000
43.65240000,-79.57222000
43.65633000,-79.38093000
43.69123000,-79.47040000
43.66044000,-79.37590000
43.66860000,-79.45877000
43.65446000,-79.36696000
43.63867000,-79.41396000
43.65870000,-79.38998000
43.74847000,-79.50720000
43.70300000,-79.37413000
43.63747000,-79.40522000
43.68434000,-79.41253000
43.66835000,-79.38206000
43.64786000,-79.39029000
43.76454000,-79.50894000
43.67917000,-79.43330000
43.70262000,-79.36765000
43.74667000,-79.51084000
43.70301000,-79.52545000
43.72795000,-79.28276000
43.63995000,-79.39563000
43.75992000,-79.38925000
43.70237000,-79.52379000
43.76615000,-79.19643000
43.64011000,-79.39128000
43.66120000,-79.35816000
43.71132000,-79.37098000
43.67803000,-79.49650000
43.64925000,-79.38688000
43.67333000,-79.55266000
43.70914000,-79.27612000
43.72375000,-79.61693000
43.67555000,-79.39694000
43.66156000,-79.38610000
43.63518000,-79.40133000
43.79170000,-79.44213000
43.64913000,-79.37219000
43.64441000,-79.52454000
43.77969000,-79.25124000
43.78465000,-79.28194000
43.73375000,-79.53823000
43.70733000,-79.39549000
43.74638000,-79.26308000
43.72741000,-79.26592000
43.76522000,-79.51154000
43.64465000,-79.53080000
43.66997000,-79.37991000
43.77350000,-79.23068000
43.65432000,-79.37877000
43.66440000,-79.38164000
43.66300000,-79.33142000
43.65536000,-79.37392000
43.65829000,-79.37103000
43.70673000,-79.39837000
43.71530000,-79.27845000
43.65800000,-79.45881000
43.80158000,-79.40072000
43.75824000,-79.36578000
43.68243000,-79.30687000
43.66379000,-79.48519000
43.71957000,-79.46863000
43.81816000,-79.31761000
43.68482000,-79.29611000
43.66745000,-79.43053000
43.76350000,-79.33490000
43.72815000,-79.52023000
43.73255000,-79.30589000
43.77357000,-79.34459000
43.64956000,-79.42812000
43.74429000,-79.59537000
43.78334000,-79.44832000
43.74838000,-79.56840000
43.68889000,-79.50401000
43.74961000,-79.48759000
43.70444000,-79.55008000
43.73604000,-79.25877000
43.66065000,-79.37485000
43.66854000,-79.38707000
43.77357000,-79.34459000
43.59299000,-79.52723000
43.75013000,-79.51139000
43.76287000,-79.21105000
43.69860000,-79.39048000
43.65128000,-79.36826000
43.74273000,-79.54034000
43.66242000,-79.35869000
43.79436000,-79.34740000
43.66924000,-79.37283000
43.67437000,-79.39984000
43.74823000,-79.54161000
43.74949000,-79.53279000
43.69425000,-79.55865000
43.68974000,-79.41757000
43.67023000,-79.38679000
43.68951000,-79.35367000
43.79662000,-79.42638000
43.66629000,-79.37835000
43.68943000,-79.34882000
43.69527000,-79.29239000
43.66242000,-79.35869000
43.62207000,-79.48764000
43.74150000,-79.31424000
43.71416000,-79.27112000
43.65616000,-79.37012000
43.74372000,-79.21166000
43.73784000,-79.61077000
43.69527000,-79.29239000
43.83042000,-79.23747000
43.77957000,-79.47562000
43.71120000,-79.53518000
43.78849000,-79.43894000
43.61838000,-79.49930000
43.76661000,-79.18566000
43.76101000,-79.21977000
43.74214000,-79.30979000
43.63995000,-79.39563000
43.68889000,-79.50401000
43.66860000,-79.45877000
43.66407000,-79.41611000
43.69164000,-79.28655000
43.66584000,-79.38495000
43.69580000,-79.55216000
43.65859000,-79.44158000
43.66835000,-79.38206000
43.70435000,-79.39785000
43.69471000,-79.50638000
43.66242000,-79.35869000
43.65616000,-79.37012000
43.75714000,-79.49909000
43.63921000,-79.58437000
43.74473000,-79.59365000
43.66925000,-79.33561000
43.71261000,-79.39178000
43.74510000,-79.21973000
43.80485000,-79.34283000
43.71113000,-79.39123000
43.75352000,-79.44807000
43.77332000,-79.52427000
43.64144000,-79.41502000
43.64330000,-79.39825000
43.74510000,-79.21973000
43.63744000,-79.40268000
43.66336000,-79.38678000
43.64864000,-79.38662000
43.70008000,-79.28673000
43.75747000,-79.42542000
43.70385000,-79.44175000
43.77232000,-79.44261000
43.75144000,-79.55298000
43.76046000,-79.50978000
43.77357000,-79.34459000
43.67023000,-79.38679000
43.81693000,-79.22431000
43.70776000,-79.40084000
43.76067000,-79.32769000
43.66835000,-79.38206000
43.74915000,-79.51568000
43.64990000,-79.39114000
43.72739000,-79.25263000
43.71546000,-79.50722000
43.68664000,-79.30857000
43.67167000,-79.49376000
43.72178000,-79.33471000
43.70164000,-79.33715000
43.70321000,-79.34663000
43.69871000,-79.33987000
43.69476000,-79.43899000
43.67019000,-79.29198000
43.75527000,-79.55812000
43.75092000,-79.31563000
43.66137000,-79.38311000
43.74010000,-79.54093000
43.76481000,-79.50133000
43.70958000,-79.39900000
43.78386000,-79.23614000
43.67215000,-79.41399000
43.70321000,-79.34663000
43.69871000,-79.33987000
43.69196000,-79.44973000
43.74915000,-79.51568000
43.66730000,-79.37378000
43.75223000,-79.33180000
43.66936000,-79.39103000
43.67488000,-79.37007000
43.70085000,-79.50325000
43.67173000,-79.44723000
43.74887000,-79.56319000
43.76052000,-79.36417000
43.63997000,-79.44418000
43.65829000,-79.37103000
43.76046000,-79.50978000
43.66105000,-79.36501000
43.68889000,-79.50401000
43.64206000,-79.38111000
43.66730000,-79.37378000
43.69367000,-79.56429000
43.65723000,-79.46685000
43.70132000,-79.54868000
43.64393000,-79.40271000
43.79260000,-79.31688000
43.64807000,-79.39968000
43.77173000,-79.28325000
43.67571000,-79.56843000
43.64101000,-79.41025000
43.67035000,-79.31099000
43.64735000,-79.43728000
43.70724000,-79.40331000
43.73286000,-79.27890000
43.76464000,-79.34465000
43.74161000,-79.23261000
43.72746000,-79.31142000
43.76545000,-79.19947000
43.76823000,-79.38117000
43.72469000,-79.55229000
43.70888000,-79.53421000
43.66242000,-79.35869000
43.64001000,-79.41447000
43.73529000,-79.26924000
43.67813000,-79.30118000
43.74479000,-79.24472000
43.66673000,-79.44646000
43.63126000,-79.47554000
43.75775000,-79.46446000
43.72739000,-79.25263000
43.64576000,-79.39364000
43.70144000,-79.53181000
43.70581000,-79.49023000
43.65068000,-79.36669000
43.69913000,-79.29914000
43.65111000,-79.39215000
43.69262000,-79.55526000
43.64454000,-79.40296000
43.70225000,-79.44111000
43.77203000,-79.26050000
43.78135000,-79.13359000
43.76927000,-79.41290000
43.68823000,-79.30923000
43.73000000,-79.30646000
43.69700000,-79.28540000
43.72876000,-79.22826000
43.69324000,-79.28724000
43.73286000,-79.27890000
43.68103000,-79.29585000
43.72814000,-79.62447000
43.73856000,-79.50436000
43.67845000,-79.38269000
43.77279000,-79.31852000
43.70109000,-79.51212000
43.70142000,-79.38174000
43.81649000,-79.33146000
43.75979000,-79.34399000
43.82226000,-79.27566000
43.66809000,-79.37010000
43.68541000,-79.41924000
43.75846000,-79.39184000
43.69871000,-79.33987000
43.76101000,-79.21977000
43.70738000,-79.42550000
43.74186000,-79.40625000
43.64206000,-79.38111000
43.77321000,-79.52143000
43.64492000,-79.52230000
43.67803000,-79.49650000
43.80654000,-79.21865000
43.67620000,-79.49571000
43.76046000,-79.50978000
43.69262000,-79.55526000
43.69755000,-79.25679000
43.74629000,-79.51164000
43.76010000,-79.58612000
43.70008000,-79.28673000
43.74323000,-79.24506000
43.72469000,-79.55229000
43.75485000,-79.51707000
43.76943000,-79.34317000
43.66370000,-79.38011000
43.66356000,-79.38072000
43.74461000,-79.22128000
43.67477000,-79.27875000
43.69737000,-79.39647000
43.74681000,-79.58381000
43.79176000,-79.33079000
43.64623000,-79.39815000
43.72933000,-79.39372000
43.66629000,-79.37835000
43.71112000,-79.24819000
43.67133000,-79.37373000
43.66599000,-79.46481000
43.66283000,-79.37976000
43.66649000,-79.37585000
43.67167000,-79.49376000
43.66078000,-79.36330000
43.74838000,-79.56840000
43.65616000,-79.37012000
43.75772000,-79.23527000
43.75036000,-79.56033000
43.76634000,-79.32246000
43.67167000,-79.49376000
43.68872000,-79.40234000
43.69884000,-79.51588000
43.63057000,-79.47404000
43.72739000,-79.25263000
43.70974000,-79.38359000
43.65988000,-79.43537000
43.64089000,-79.53956000
43.78194000,-79.45043000
43.78908000,-79.44653000
43.68081000,-79.28406000
43.67709000,-79.33001000
43.75801000,-79.49223000
43.61820000,-79.49586000
43.68961000,-79.33105000
43.68308000,-79.51071000
43.68889000,-79.50401000
43.71931000,-79.51602000
43.78211000,-79.30355000
43.64887000,-79.38556000
43.64764000,-79.37150000
43.65536000,-79.37392000
43.77954000,-79.23298000
43.70321000,-79.34663000
43.63940000,-79.39800000
43.71301000,-79.32694000
43.82595000,-79.29733000
43.68230000,-79.42646000
43.70289000,-79.42241000
43.72302000,-79.33961000
43.66868000,-79.36713000
43.67813000,-79.30118000
43.69608000,-79.29514000
43.66405000,-79.43172000
43.60176000,-79.50076000
43.73338000,-79.45286000
43.68173000,-79.54315000
43.65699000,-79.38588000
43.79768000,-79.20951000
43.66518000,-79.46105000
43.67813000,-79.30118000
43.67184000,-79.33922000
43.64319000,-79.40240000
43.75636000,-79.48922000
43.64086000,-79.38762000
43.73745000,-79.56659000
43.64833000,-79.39842000
43.71916000,-79.60346000
43.69615000,-79.29157000
43.60942000,-79.56028000
43.68905000,-79.40072000
43.77173000,-79.28325000
43.78576000,-79.28946000
43.65001000,-79.35845000
43.68845000,-79.30055000
43.68950000,-79.26830000
43.69471000,-79.50638000
43.67612000,-79.40633000
43.65817000,-79.37239000
43.74371000,-79.50154000
43.69949000,-79.39088000
43.65296000,-79.42945000
43.65351000,-79.36854000
43.63902000,-79.41592000
43.73765000,-79.57836000
43.67026000,-79.37041000
43.64164000,-79.39190000
43.67247000,-79.37589000
43.70085000,-79.39716000
43.76661000,-79.18566000
43.71000000,-79.33439000
43.69009000,-79.34537000
43.65412000,-79.42396000
43.70444000,-79.55008000
43.74171000,-79.23979000
43.66242000,-79.35869000
43.78725000,-79.29008000
43.66506000,-79.36830000
43.69471000,-79.50638000
43.66208000,-79.39762000
43.65034000,-79.50618000
43.71594000,-79.44498000
43.79111000,-79.18119000
43.66954000,-79.49284000
43.69022000,-79.29269000
43.66055000,-79.32906000
43.73338000,-79.45286000
43.78912000,-79.18362000
43.64740000,-79.38611000
43.72996000,-79.27786000
43.68889000,-79.50401000
43.69615000,-79.29157000
43.76942000,-79.28226000
43.71836000,-79.33141000
43.64030000,-79.39837000
43.69871000,-79.33987000
43.67801000,-79.34962000
43.80327000,-79.39623000
43.78134000,-79.41267000
43.71147000,-79.35852000
43.71245000,-79.30743000
43.79677000,-79.31577000
43.67974000,-79.51901000
43.77602000,-79.43649000
43.78576000,-79.28946000
43.76163000,-79.39303000
43.65923000,-79.38520000
43.65856000,-79.44173000
43.69262000,-79.55526000
43.65616000,-79.37012000
43.81198000,-79.22676000
43.74915000,-79.51568000
43.74447000,-79.36388000
43.76615000,-79.19643000
43.66800000,-79.38586000
43.69527000,-79.29239000
43.78859000,-79.34079000
43.74429000,-79.59537000
43.71423000,-79.28194000
43.75723000,-79.49169000
43.67904000,-79.31003000
43.77413000,-79.32870000
43.66072000,-79.36653000
43.76057000,-79.21568000
43.74461000,-79.22128000
43.66941000,-79.38249000
43.64291000,-79.38148000
43.76464000,-79.34465000
43.66385000,-79.40241000
43.74915000,-79.51568000
43.71546000,-79.50722000
43.68551000,-79.51249000
43.67194000,-79.44605000
43.65747000,-79.35544000
43.68872000,-79.40234000
43.78928000,-79.19436000
43.71710000,-79.34998000
43.64685000,-79.39840000
43.66875000,-79.37539000
43.64475000,-79.39179000
43.63833000,-79.49433000
43.66303000,-79.37132000
43.71546000,-79.50722000
43.66860000,-79.45877000
43.66961000,-79.39450000
43.79727000,-79.32552000
43.73286000,-79.27890000
43.66854000,-79.38707000
43.76289000,-79.40846000
43.73167000,-79.57639000
43.75679000,-79.43879000
43.72765000,-79.54954000
43.80485000,-79.34283000
43.72552000,-79.51320000
43.64875000,-79.37643000
43.71614000,-79.30546000
43.83828000,-79.17331000
43.67796000,-79.44308000
43.65495000,-79.41561000
43.78138000,-79.33703000
43.69580000,-79.55216000
43.65848000,-79.48711000
43.69572000,-79.31712000
43.79328000,-79.31218000
43.65829000,-79.37103000
43.66518000,-79.46105000
43.74450000,-79.58271000
43.72765000,-79.54954000
43.77276000,-79.24880000
43.74461000,-79.22128000
43.63849000,-79.41958000
43.63995000,-79.39563000
43.66809000,-79.37010000
43.77608000,-79.41297000
43.77154000,-79.17226000
43.64863000,-79.37386000
43.72798000,-79.47850000
43.68801000,-79.37634000
43.65616000,-79.37012000
43.64103000,-79.43452000
43.68417000,-79.32397000
43.74530000,-79.51983000
43.68276000,-79.56976000
43.66051000,-79.38743000
43.65800000,-79.45881000
43.76046000,-79.50978000
43.79712000,-79.30516000
43.78908000,-79.44653000
43.64521000,-79.41398000
43.77571000,-79.43388000
43.70385000,-79.44175000
43.65705000,-79.44893000
43.75065000,-79.54908000
43.64370000,-79.43322000
43.73845000,-79.36464000
43.76057000,-79.21568000
43.63740000,-79.40136000
43.63740000,-79.40136000
43.66982000,-79.40076000
43.66629000,-79.37835000
43.70914000,-79.27612000
43.75150000,-79.31302000
43.65432000,-79.37877000
43.76010000,-79.58612000
43.64735000,-79.43728000
43.71618000,-79.28277000
43.67259000,-79.49416000
43.65616000,-79.37012000
43.66730000,-79.37378000
43.76067000,-79.32769000
43.64865000,-79.38028000
43.66157000,-79.36835000
43.75098000,-79.58583000
43.65863000,-79.43028000
43.81316000,-79.23248000
43.67813000,-79.30118000
43.71710000,-79.34998000
43.61810000,-79.48692000
43.69042000,-79.47391000
43.80409000,-79.33632000
43.64621000,-79.47258000
43.64587000,-79.45135000
43.72300000,-79.48137000
43.64896000,-79.37882000
43.66172000,-79.49091000
43.77350000,-79.23068000
43.67161000,-79.41636000
43.81860000,-79.20186000
43.76267000,-79.54017000
43.67826000,-79.48373000
43.78866000,-79.40992000
43.69615000,-79.29157000
43.65432000,-79.39657000
43.64060000,-79.42801000
43.70164000,-79.33715000
43.66007000,-79.36024000
43.66303000,-79.37132000
43.69791000,-79.31028000
43.77221000,-79.47251000
43.76449000,-79.16745000
43.65638000,-79.35698000
43.78003000,-79.34976000
43.65988000,-79.43537000
43.74900000,-79.45868000
43.66847000,-79.36809000
43.76650000,-79.19489000
43.76936000,-79.22903000
43.81558000,-79.31076000
43.65114000,-79.47630000
43.63803000,-79.51097000
43.68768000,-79.30160000
43.78003000,-79.34976000
43.79415000,-79.13317000
43.74376000,-79.30220000
43.72837000,-79.48659000
43.69624000,-79.50820000
43.64598000,-79.58028000
43.65829000,-79.37103000
43.66242000,-79.35869000
43.68797000,-79.35087000
43.74547000,-79.59895000
43.69209000,-79.28870000
43.66290000,-79.38373000
43.70919000,-79.38620000
43.75129000,-79.57015000
43.65675000,-79.39959000
43.64164000,-79.39190000
43.75568000,-79.22406000
43.74387000,-79.35732000
43.66242000,-79.35869000
43.72098000,-79.37894000
43.78166000,-79.35730000
43.64785000,-79.37737000
43.73317000,-79.53552000
43.66861000,-79.34582000
43.70263000,-79.58912000
43.70225000,-79.44111000
43.73930000,-79.25840000
43.65712000,-79.43431000
43.67066000,-79.48457000
43.68581000,-79.58098000
43.78050000,-79.31621000
43.69066000,-79.41802000
43.70865000,-79.38888000
43.70016000,-79.51620000
43.65520000,-79.44634000
43.69471000,-79.50638000
43.79230000,-79.39360000
43.64677000,-79.53055000
43.68228000,-79.33272000
43.79537000,-79.41572000
43.77511000,-79.34704000
43.71557000,-79.56853000
43.76780000,-79.38314000
43.76103000,-79.42101000
43.76923000,-79.15933000
43.69956000,-79.45710000
43.70706000,-79.39683000
43.65092000,-79.43195000
43.73119000,-79.26115000
43.65888000,-79.34985000
43.68312000,-79.29520000
43.75223000,-79.33180000
43.76464000,-79.34465000
43.68847000,-79.50012000
43.77759000,-79.42540000
43.67540000,-79.35808000
43.65881000,-79.41528000
43.75554000,-79.41804000
43.75484000,-79.40886000
43.75202000,-79.48817000
43.76366000,-79.21903000
43.70065000,-79.58115000
43.64283000,-79.44770000
43.65241000,-79.39067000
43.76793000,-79.18837000
43.75382000,-79.41709000
43.76747000,-79.41245000
43.79472000,-79.18297000
43.64084000,-79.43541000
43.67846000,-79.40089000
43.63951000,-79.38272000
43.65188000,-79.39764000
43.73233000,-79.57106000
43.65965000,-79.43644000
43.70592000,-79.24704000
43.65144000,-79.39992000
43.63960000,-79.43693000
43.76916000,-79.51876000
43.75847000,-79.47236000
43.65296000,-79.42945000
43.74122000,-79.43645000
43.68214000,-79.42345000
43.61432000,-79.49764000
43.64677000,-79.53055000
43.76632000,-79.30720000
43.72785000,-79.56933000
43.67177000,-79.30703000
43.80246000,-79.28861000
43.77232000,-79.44261000
43.79174000,-79.24898000
43.68951000,-79.35367000
43.59795000,-79.51805000
43.65594000,-79.45427000
43.68116000,-79.48956000
43.61154000,-79.52255000
43.75938000,-79.53170000
43.71690000,-79.25185000
43.65181000,-79.42370000
43.75471000,-79.56887000
43.64331000,-79.37548000
43.70549000,-79.49173000
43.77332000,-79.52427000
43.70008000,-79.28673000
43.66803000,-79.39738000
43.64270000,-79.43106000
43.66649000,-79.38618000
43.73813000,-79.24157000
43.65627000,-79.39229000
43.67637000,-79.40055000
43.79924000,-79.29712000
43.66860000,-79.45877000
43.66290000,-79.38373000
43.69023000,-79.40121000
43.66461000,-79.42416000
43.75194000,-79.49669000
43.70108000,-79.48101000
43.75362000,-79.58710000
43.66947000,-79.43395000
43.74912000,-79.54679000
43.77157000,-79.28595000
43.67060000,-79.48808000
43.64084000,-79.43541000
43.71283000,-79.54709000
43.69860000,-79.39048000
43.67748000,-79.50641000
43.65106000,-79.37874000
43.74777000,-79.56236000
43.76947000,-79.15574000
43.73093000,-79.46551000
43.80256000,-79.23205000
43.66936000,-79.39103000
43.68594000,-79.42207000
43.64084000,-79.42528000
43.64853000,-79.34504000
43.68693000,-79.45280000
43.75720000,-79.37783000
43.69860000,-79.32552000
43.77354000,-79.49945000
43.59284000,-79.54060000
43.60067000,-79.52278000
43.67414000,-79.43593000
43.75568000,-79.22406000
43.65303000,-79.57255000
43.65189000,-79.38172000
43.80316000,-79.20314000
43.67597000,-79.38219000
43.70108000,-79.44061000
43.70321000,-79.34663000
43.71160000,-79.43605000
43.79191000,-79.23037000
43.66803000,-79.39738000
43.76449000,-79.16745000
43.65988000,-79.36619000
43.64373000,-79.42120000
43.65679000,-79.36566000
43.66629000,-79.37835000
43.67698000,-79.28562000
43.75650000,-79.40657000
43.67026000,-79.37041000
43.66662000,-79.41179000
43.64502000,-79.41915000
43.72057000,-79.38106000
43.80409000,-79.33632000
43.62604000,-79.50395000
43.65650000,-79.37715000
43.65886000,-79.44039000
43.66466000,-79.40274000
43.64576000,-79.39364000
43.72387000,-79.23091000
43.66512000,-79.41121000
43.74096000,-79.36058000
43.77909000,-79.34874000
43.77433000,-79.24176000
43.76942000,-79.28226000
43.64047000,-79.53632000
43.79046000,-79.27594000
43.78212000,-79.29346000
43.63872000,-79.44622000
43.74042000,-79.53693000
43.68804000,-79.41071000
43.72477000,-79.51043000
43.68042000,-79.33732000
43.66290000,-79.38373000
43.70733000,-79.39549000
43.67299000,-79.40214000
43.65721000,-79.40408000
43.68077000,-79.50885000
43.66977000,-79.34363000
43.68237000,-79.55324000
43.66290000,-79.38373000
43.69281000,-79.48021000
43.70484000,-79.40741000
43.73453000,-79.25810000
43.75545000,-79.25903000
43.72281000,-79.22549000
43.67446000,-79.43344000
43.70285000,-79.47677000
43.70034000,-79.38185000
43.71093000,-79.28331000
43.67511000,-79.40598000
43.66730000,-79.37378000
43.67620000,-79.35887000
43.64432000,-79.48842000
43.62051000,-79.48327000
43.67883000,-79.33537000
43.76104000,-79.46521000
43.69590000,-79.44934000
43.66065000,-79.37485000
43.69640000,-79.40269000
43.70919000,-79.38620000
43.75902000,-79.51777000
43.77178000,-79.39727000
43.63368000,-79.43174000
43.76683000,-79.30465000
43.72220000,-79.50202000
43.62730000,-79.49423000
43.63004000,-79.56349000
43.66563000,-79.48592000
43.66292000,-79.37435000
43.75847000,-79.47236000
43.70075000,-79.48486000
43.66217000,-79.36605000
43.70328000,-79.54957000
43.76515000,-79.52769000
43.79238000,-79.12490000
43.60835000,-79.55867000
43.76261000,-79.52146000
43.76747000,-79.41245000
43.65746000,-79.40283000
43.70285000,-79.47677000
43.65834000,-79.44273000
43.77116000,-79.40839000
43.65152000,-79.45107000
43.65303000,-79.57255000
43.79031000,-79.19798000
43.67107000,-79.53356000
43.70582000,-79.39061000
43.75065000,-79.54908000
43.75932000,-79.23202000
43.75065000,-79.54908000
43.64537000,-79.41320000
43.72909000,-79.42757000
43.72127000,-79.54572000
43.74769000,-79.55728000
43.74346000,-79.19756000
43.68905000,-79.33360000
43.71669000,-79.58240000
43.77405000,-79.18312000
43.76057000,-79.29384000
43.64281000,-79.43288000
43.66087000,-79.44264000
43.76289000,-79.40846000
43.66277000,-79.44239000
43.65360000,-79.42640000
43.68585000,-79.48732000
43.70637000,-79.48767000
43.79999000,-79.29117000
43.69471000,-79.50638000
43.68352000,-79.48133000
43.76649000,-79.47753000
43.67967000,-79.31938000
43.63774000,-79.43328000
43.68310000,-79.39203000
43.66189000,-79.46173000
43.66327000,-79.48758000
43.60698000,-79.53224000
43.67218000,-79.29501000
43.69466000,-79.39726000
43.67796000,-79.44308000
43.71018000,-79.51423000
43.81473000,-79.26110000
43.68132000,-79.38697000
43.77954000,-79.23298000
43.69931000,-79.47594000
43.77092000,-79.54345000
43.68889000,-79.50401000
43.70222000,-79.29729000
43.70835000,-79.31066000
43.79727000,-79.32552000
43.67015000,-79.32448000
43.65795000,-79.40005000
43.76566000,-79.41199000
43.73885000,-79.23836000
43.69871000,-79.33987000
43.69367000,-79.56429000
43.71521000,-79.44841000
43.66364000,-79.44276000
43.71137000,-79.43273000
43.75986000,-79.40648000
43.77126000,-79.29853000
43.76747000,-79.41245000
43.78555000,-79.23233000
43.77667000,-79.25054000
43.78483000,-79.19543000
43.63947000,-79.42101000
43.76505000,-79.28990000
43.70060000,-79.51779000
43.62558000,-79.50600000
43.72539000,-79.44318000
43.70907000,-79.39329000
43.64859000,-79.40587000
43.66746000,-79.40419000
43.65007000,-79.39688000
43.79129000,-79.36912000
43.59866000,-79.52318000
43.78959000,-79.44987000
43.72052000,-79.48072000
43.69296000,-79.35169000
43.65111000,-79.39215000
43.66868000,-79.36713000
43.65848000,-79.39704000
43.75192000,-79.30149000
43.64668000,-79.40658000
43.76404000,-79.39605000
43.65265000,-79.56323000
43.69554000,-79.46961000
43.82318000,-79.22851000
43.69791000,-79.31028000
43.65009000,-79.38629000
43.62630000,-79.52885000
43.70914000,-79.27612000
43.64101000,-79.41025000
43.65930000,-79.40248000
43.67480000,-79.35758000
43.63268000,-79.42217000
43.70595000,-79.46516000
43.65632000,-79.36862000
43.70866000,-79.47806000
43.76942000,-79.28226000
43.70958000,-79.39900000
43.69297000,-79.33340000
43.70200000,-79.42089000
43.70755000,-79.50511000
43.67621000,-79.55794000
43.65240000,-79.57222000
43.76259000,-79.26927000
43.64491000,-79.42806000
43.76059000,-79.56607000
43.59779000,-79.52686000
43.73897000,-79.43768000
43.67754000,-79.42745000
43.75019000,-79.58918000
43.74915000,-79.51568000
43.66217000,-79.36605000
43.66643000,-79.43819000
43.64881000,-79.53474000
43.70034000,-79.50532000
43.69927000,-79.31868000
43.68103000,-79.29585000
43.75847000,-79.47236000
43.66965000,-79.30989000
43.66831000,-79.38823000
43.74510000,-79.21973000
43.66875000,-79.37539000
43.61640000,-79.50825000
43.68540000,-79.31409000
43.66037000,-79.40103000
43.80297000,-79.21441000
43.63570000,-79.49542000
43.67630000,-79.45060000
43.76938000,-79.38866000
43.74355000,-79.32756000
43.76987000,-79.50738000
43.71000000,-79.33439000
43.64465000,-79.53080000
43.64318000,-79.39955000
43.66899000,-79.44232000
43.65704000,-79.38123000
43.75025000,-79.46339000
43.71025000,-79.24880000
43.79605000,-79.32968000
43.65268000,-79.37809000
43.66980000,-79.47995000
43.69008000,-79.50353000
43.65682000,-79.37567000
43.67333000,-79.36883000
43.70455000,-79.52832000
43.76852000,-79.50056000
43.63755000,-79.40422000
43.67155000,-79.39337000
43.73182000,-79.51128000
43.66546000,-79.46862000
43.69073000,-79.32034000
43.64001000,-79.41447000
43.73734000,-79.52973000
43.78907000,-79.45231000
43.69164000,-79.28655000
43.73594000,-79.22020000
43.75902000,-79.51777000
43.73183000,-79.39592000
43.70455000,-79.52832000
43.62362000,-79.52390000
43.74949000,-79.50222000
43.69975000,-79.38964000
43.66838000,-79.53386000
43.68185000,-79.30865000
43.72891000,-79.34692000
43.71108000,-79.39932000
43.70673000,-79.39837000
43.75625000,-79.56003000
43.65406000,-79.37997000
43.75761000,-79.40855000
43.65546000,-79.41262000
43.67192000,-79.37907000
43.69527000,-79.29239000
43.70242000,-79.44031000
43.80257000,-79.20493000
43.70917000,-79.40106000
43.78465000,-79.33912000
43.70065000,-79.58115000
43.75457000,-79.56596000
43.67080000,-79.38421000
43.75362000,-79.58710000
43.74161000,-79.23261000
43.66872000,-79.39414000
43.65682000,-79.37567000
43.68535000,-79.40790000
43.74726000,-79.40222000
43.76661000,-79.18566000
43.65119000,-79.37495000
43.76449000,-79.16745000
43.74479000,-79.24472000
43.68537000,-79.55701000
43.63721000,-79.46991000
43.68904000,-79.29790000
43.70225000,-79.44111000
43.67804000,-79.35984000
43.65633000,-79.46822000
43.65514000,-79.39893000
43.74731000,-79.56442000
43.78032000,-79.29059000
43.66746000,-79.40419000
43.75648000,-79.40136000
43.74473000,-79.59365000
43.71546000,-79.50722000
43.67669000,-79.35637000
43.73114000,-79.62557000
43.75829000,-79.41412000
43.66399000,-79.36931000
43.76002000,-79.53208000
43.66352000,-79.43420000
43.65731000,-79.38442000
43.64552000,-79.40337000
43.64101000,-79.41025000
43.79662000,-79.42638000
43.73804000,-79.44723000
43.71879000,-79.46345000
43.79302000,-79.32363000
43.70277000,-79.50499000
43.68266000,-79.31960000
43.66253000,-79.45883000
43.60967000,-79.49027000
43.76016000,-79.33779000
43.66390000,-79.38416000
43.66490000,-79.44574000
43.76885000,-79.46693000
43.66418000,-79.45375000
43.64529000,-79.38247000
43.67155000,-79.39337000
43.67024000,-79.48640000
43.78901000,-79.37132000
43.69515000,-79.45280000
43.76655000,-79.56478000
43.66232000,-79.49592000
43.73060000,-79.46003000
43.73366000,-79.40440000
43.72753000,-79.52370000
43.75471000,-79.56887000
43.67259000,-79.49416000
43.63424000,-79.41811000
43.67982000,-79.43469000
43.65516000,-79.41903000
43.70700000,-79.26813000
43.64010000,-79.43911000
43.70733000,-79.39549000
43.65401000,-79.33967000
43.67663000,-79.34391000
43.62894000,-79.51699000
43.73829000,-79.48490000
43.75984000,-79.51618000
43.66592000,-79.40104000
43.64330000,-79.39825000
43.70303000,-79.47681000
43.64324000,-79.40929000
43.76256000,-79.55610000
43.72522000,-79.43961000
43.79375000,-79.41503000
43.65907000,-79.41274000
43.67934000,-79.50351000
43.63006000,-79.35525000
43.74549000,-79.32821000
43.75269000,-79.45192000
43.70439000,-79.29642000
43.69136000,-79.46972000
43.80596000,-79.16436000
43.67657000,-79.46389000
43.66043000,-79.37334000
43.79954000,-79.40890000
43.71423000,-79.43711000
43.78959000,-79.44987000
43.63654000,-79.52221000
43.67883000,-79.47814000
43.71909000,-79.32829000
43.75251000,-79.51649000
43.66380000,-79.45506000
43.65343000,-79.42724000
43.68077000,-79.39907000
43.70225000,-79.44111000
43.77583000,-79.34372000
43.67080000,-79.38421000
43.64478000,-79.38502000
